"BehaviorSpace results (NetLogo 5.3)"
"truel.nlogo"
"sequential"
"02/21/2016 18:03:28:108 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","1","-1","1"
"[run number]","bullets","q","sequential?","diag?","[step]","payoff","player 0 != nobody"
"55598","5","0.5","true","false","2","5","false"
"55597","5","0.5","true","false","2","5","false"
"55601","5","0.5","true","false","2","4","true"
"55599","5","0.5","true","false","2","4","false"
"55603","5","0.5","true","false","1","1","false"
"55602","5","0.5","true","false","2","4","true"
"55600","5","0.5","true","false","3","7","true"
"55604","5","0.5","true","false","2","4","false"
"55605","5","0.5","true","false","2","4","true"
"55607","5","0.5","true","false","2","4","false"
"55608","5","0.5","true","false","2","2","false"
"55606","5","0.5","true","false","2","4","false"
"55609","5","0.5","true","false","2","4","false"
"55610","5","0.5","true","false","2","4","false"
"55612","5","0.5","true","false","2","5","false"
"55613","5","0.5","true","false","3","7","true"
"55611","5","0.5","true","false","4","10","true"
"55614","5","0.5","true","false","3","7","false"
"55615","5","0.5","true","false","2","4","true"
"55616","5","0.5","true","false","1","1","false"
"55618","5","0.5","true","false","1","1","false"
"55617","5","0.5","true","false","2","4","true"
"55620","5","0.5","true","false","2","5","false"
"55619","5","0.5","true","false","2","4","true"
"55621","5","0.5","true","false","2","4","true"
"55622","5","0.5","true","false","1","1","false"
"55624","5","0.5","true","false","2","2","false"
"55623","5","0.5","true","false","2","4","false"
"55625","5","0.5","true","false","2","4","true"
"55626","5","0.5","true","false","2","4","false"
"55628","5","0.5","true","false","3","2","false"
"55629","5","0.5","true","false","2","4","true"
"55627","5","0.5","true","false","2","4","false"
"55631","5","0.5","true","false","2","4","true"
"55632","5","0.5","true","false","2","4","true"
"55630","5","0.5","true","false","4","10","false"
"55633","5","0.5","true","false","1","1","false"
"55635","5","0.5","true","false","1","1","false"
"55634","5","0.5","true","false","2","4","true"
"55636","5","0.5","true","false","1","1","false"
"55637","5","0.5","true","false","2","4","false"
"55638","5","0.5","true","false","1","1","false"
"55639","5","0.5","true","false","2","4","true"
"55640","5","0.5","true","false","1","1","false"
"55641","5","0.5","true","false","2","4","true"
"55642","5","0.5","true","false","3","7","true"
"55643","5","0.5","true","false","3","7","true"
"55644","5","0.5","true","false","2","4","false"
"55646","5","0.5","true","false","1","1","false"
"55647","5","0.5","true","false","1","1","false"
"55645","5","0.5","true","false","2","4","true"
"55648","5","0.5","true","false","2","4","true"
"55649","5","0.5","true","false","2","4","false"
"55651","5","0.5","true","false","1","1","false"
"55650","5","0.5","true","false","2","2","false"
"55652","5","0.5","true","false","2","4","true"
"55653","5","0.5","true","false","3","7","false"
"55654","5","0.5","true","false","2","4","true"
"55655","5","0.5","true","false","2","4","true"
"55656","5","0.5","true","false","1","1","false"
"55657","5","0.5","true","false","2","4","true"
"55659","5","0.5","true","false","2","4","true"
"55660","5","0.5","true","false","2","4","true"
"55658","5","0.5","true","false","3","7","true"
"55661","5","0.5","true","false","1","1","false"
"55662","5","0.5","true","false","2","4","true"
"55663","5","0.5","true","false","1","1","false"
"55664","5","0.5","true","false","2","4","true"
"55666","5","0.5","true","false","2","4","true"
"55667","5","0.5","true","false","3","7","false"
"55665","5","0.5","true","false","4","10","false"
"55670","5","0.5","true","false","1","1","false"
"55668","5","0.5","true","false","2","4","true"
"55669","5","0.5","true","false","2","4","true"
"55671","5","0.5","true","false","3","7","false"
"55673","5","0.5","true","false","3","7","true"
"55672","5","0.5","true","false","3","7","false"
"55674","5","0.5","true","false","2","4","false"
"55675","5","0.5","true","false","3","7","true"
"55676","5","0.5","true","false","1","1","false"
"55677","5","0.5","true","false","2","5","false"
"55678","5","0.5","true","false","2","4","false"
"55679","5","0.5","true","false","2","4","true"
"55680","5","0.5","true","false","3","7","true"
"55681","5","0.5","true","false","1","1","false"
"55682","5","0.5","true","false","1","1","false"
"55683","5","0.5","true","false","2","4","true"
"55684","5","0.5","true","false","2","4","true"
"55685","5","0.5","true","false","2","4","true"
"55686","5","0.5","true","false","2","5","false"
"55687","5","0.5","true","false","1","1","false"
"55689","5","0.5","true","false","2","4","true"
"55691","5","0.5","true","false","2","4","true"
"55690","5","0.5","true","false","3","7","true"
"55692","5","0.5","true","false","1","1","false"
"55693","5","0.5","true","false","2","4","true"
"55694","5","0.5","true","false","2","4","true"
"55696","5","0.5","true","false","1","1","false"
"55695","5","0.5","true","false","1","1","false"
"55697","5","0.5","true","false","2","2","false"
"55699","5","0.5","true","false","2","4","false"
"55698","5","0.5","true","false","2","4","false"
"55700","5","0.5","true","false","3","7","true"
"55701","5","0.5","true","false","4","10","false"
"55702","5","0.5","true","false","3","8","false"
"55703","5","0.5","true","false","2","2","false"
"55704","5","0.5","true","false","1","1","false"
"55705","5","0.5","true","false","2","4","false"
"55706","5","0.5","true","false","2","4","true"
"55707","5","0.5","true","false","2","4","true"
"55708","5","0.5","true","false","1","1","false"
"55710","5","0.5","true","false","2","2","false"
"55709","5","0.5","true","false","2","2","false"
"55711","5","0.5","true","false","1","1","false"
"55712","5","0.5","true","false","1","1","false"
"55713","5","0.5","true","false","2","4","true"
"55715","5","0.5","true","false","1","1","false"
"55716","5","0.5","true","false","1","1","false"
"55714","5","0.5","true","false","2","4","true"
"55718","5","0.5","true","false","1","1","false"
"55717","5","0.5","true","false","2","4","true"
"55720","5","0.5","true","false","1","1","false"
"55719","5","0.5","true","false","2","4","false"
"55721","5","0.5","true","false","4","10","true"
"55723","5","0.5","true","false","2","2","false"
"55722","5","0.5","true","false","6","16","true"
"55724","5","0.5","true","false","2","2","false"
"55727","5","0.5","true","false","1","1","false"
"55725","5","0.5","true","false","3","7","true"
"55726","5","0.5","true","false","3","7","true"
"55728","5","0.5","true","false","2","4","false"
"55730","5","0.5","true","false","2","4","true"
"55729","5","0.5","true","false","3","7","false"
"55731","5","0.5","true","false","1","1","false"
"55732","5","0.5","true","false","2","4","false"
"55734","5","0.5","true","false","2","4","true"
"55733","5","0.5","true","false","2","4","true"
"55736","5","0.5","true","false","2","2","false"
"55735","5","0.5","true","false","3","2","false"
"55737","5","0.5","true","false","2","4","false"
"55739","5","0.5","true","false","1","1","false"
"55738","5","0.5","true","false","2","2","false"
"55741","5","0.5","true","false","1","1","false"
"55740","5","0.5","true","false","2","4","true"
"55742","5","0.5","true","false","2","4","true"
"55743","5","0.5","true","false","2","5","false"
"55744","5","0.5","true","false","1","1","false"
"55746","5","0.5","true","false","1","1","false"
"55745","5","0.5","true","false","4","10","false"
"55747","5","0.5","true","false","2","4","true"
"55748","5","0.5","true","false","2","4","true"
"55749","5","0.5","true","false","2","4","true"
"55750","5","0.5","true","false","2","2","false"
"55751","5","0.5","true","false","3","7","true"
"55752","5","0.5","true","false","2","4","false"
"55753","5","0.5","true","false","1","1","false"
"55754","5","0.5","true","false","2","4","true"
"55755","5","0.5","true","false","3","7","false"
"55756","5","0.5","true","false","2","4","false"
"55757","5","0.5","true","false","2","2","false"
"55759","5","0.5","true","false","1","1","false"
"55758","5","0.5","true","false","2","4","true"
"55760","5","0.5","true","false","1","1","false"
"55761","5","0.5","true","false","2","2","false"
"55762","5","0.5","true","false","1","1","false"
"55764","5","0.5","true","false","2","4","true"
"55763","5","0.5","true","false","2","4","false"
"55765","5","0.5","true","false","2","4","true"
"55766","5","0.5","true","false","1","1","false"
"55767","5","0.5","true","false","2","4","true"
"55768","5","0.5","true","false","2","2","false"
"55769","5","0.5","true","false","2","4","true"
"55771","5","0.5","true","false","1","1","false"
"55770","5","0.5","true","false","2","4","true"
"55773","5","0.5","true","false","2","4","true"
"55772","5","0.5","true","false","3","7","true"
"55774","5","0.5","true","false","2","4","true"
"55776","5","0.5","true","false","2","2","false"
"55775","5","0.5","true","false","3","7","true"
"55144","5","0.5","true","false","2","4","true"
"55777","5","0.5","true","false","2","5","false"
"55778","5","0.5","true","false","2","4","true"
"55779","5","0.5","true","false","2","4","true"
"55781","5","0.5","true","false","1","1","false"
"55780","5","0.5","true","false","2","4","true"
"55782","5","0.5","true","false","2","2","false"
"55783","5","0.5","true","false","2","2","false"
"55784","5","0.5","true","false","1","1","false"
"55785","5","0.5","true","false","1","1","false"
"55787","5","0.5","true","false","1","1","false"
"55786","5","0.5","true","false","2","4","true"
"55790","5","0.5","true","false","2","2","false"
"55791","5","0.5","true","false","2","4","false"
"55788","5","0.5","true","false","3","7","true"
"55792","5","0.5","true","false","2","4","true"
"55793","5","0.5","true","false","2","4","false"
"55789","5","0.5","true","false","5","13","true"
"55795","5","0.5","true","false","1","1","false"
"55794","5","0.5","true","false","2","4","true"
"55796","5","0.5","true","false","2","4","false"
"55797","5","0.5","true","false","1","1","false"
"55798","5","0.5","true","false","2","4","true"
"55799","5","0.5","true","false","2","2","false"
"55800","5","0.5","true","false","2","4","true"
"55802","5","0.5","true","false","2","4","false"
"55803","5","0.5","true","false","2","4","true"
"55804","5","0.5","true","false","2","4","true"
"55801","5","0.5","true","false","4","10","true"
"55805","5","0.5","true","false","2","4","true"
"55807","5","0.5","true","false","3","8","false"
"55808","5","0.5","true","false","2","4","true"
"55809","5","0.5","true","false","2","2","false"
"55806","5","0.5","true","false","4","10","false"
"55810","5","0.5","true","false","2","4","false"
"55812","5","0.5","true","false","2","4","true"
"55813","5","0.5","true","false","3","7","true"
"55814","5","0.5","true","false","2","5","false"
"55811","5","0.5","true","false","3","7","true"
"55815","5","0.5","true","false","1","1","false"
"55816","5","0.5","true","false","2","4","true"
"55819","5","0.5","true","false","2","4","true"
"55817","5","0.5","true","false","2","2","false"
"55818","5","0.5","true","false","2","4","false"
"55820","5","0.5","true","false","2","5","false"
"55821","5","0.5","true","false","2","2","false"
"55824","5","0.5","true","false","2","4","false"
"55823","5","0.5","true","false","2","4","true"
"55825","5","0.5","true","false","2","5","false"
"55828","5","0.5","true","false","1","1","false"
"55826","5","0.5","true","false","3","7","true"
"55827","5","0.5","true","false","2","4","true"
"55829","5","0.5","true","false","2","4","true"
"55831","5","0.5","true","false","1","1","false"
"55830","5","0.5","true","false","2","4","true"
"55832","5","0.5","true","false","2","4","true"
"55833","5","0.5","true","false","2","4","true"
"55834","5","0.5","true","false","3","7","false"
"55835","5","0.5","true","false","1","1","false"
"55836","5","0.5","true","false","1","1","false"
"55838","5","0.5","true","false","2","5","false"
"55837","5","0.5","true","false","5","13","true"
"55839","5","0.5","true","false","2","2","false"
"55840","5","0.5","true","false","3","7","true"
"55841","5","0.5","true","false","2","2","false"
"55843","5","0.5","true","false","2","4","true"
"55842","5","0.5","true","false","2","4","false"
"55844","5","0.5","true","false","2","2","false"
"55845","5","0.5","true","false","1","1","false"
"55847","5","0.5","true","false","1","1","false"
"55846","5","0.5","true","false","1","1","false"
"55848","5","0.5","true","false","2","4","true"
"55849","5","0.5","true","false","2","4","true"
"55851","5","0.5","true","false","1","1","false"
"55850","5","0.5","true","false","2","4","true"
"55852","5","0.5","true","false","2","4","true"
"55853","5","0.5","true","false","2","4","false"
"55855","5","0.5","true","false","2","5","false"
"55856","5","0.5","true","false","2","4","true"
"55854","5","0.5","true","false","2","4","true"
"55857","5","0.5","true","false","2","4","false"
"55858","5","0.5","true","false","2","4","true"
"55860","5","0.5","true","false","1","1","false"
"55859","5","0.5","true","false","4","10","true"
"55861","5","0.5","true","false","2","4","true"
"55862","5","0.5","true","false","2","4","true"
"55864","5","0.5","true","false","2","2","false"
"55863","5","0.5","true","false","2","4","false"
"55865","5","0.5","true","false","2","4","false"
"55866","5","0.5","true","false","2","2","false"
"55868","5","0.5","true","false","1","1","false"
"55256","5","0.5","true","false","3","7","true"
"55867","5","0.5","true","false","1","1","false"
"55869","5","0.5","true","false","3","7","false"
"55870","5","0.5","true","false","2","4","true"
"55871","5","0.5","true","false","1","1","false"
"55873","5","0.5","true","false","2","4","false"
"55875","5","0.5","true","false","1","1","false"
"55874","5","0.5","true","false","1","1","false"
"55876","5","0.5","true","false","2","4","true"
"55872","5","0.5","true","false","2","2","false"
"55877","5","0.5","true","false","1","1","false"
"55878","5","0.5","true","false","2","4","true"
"55879","5","0.5","true","false","2","4","true"
"55882","5","0.5","true","false","2","2","false"
"55881","5","0.5","true","false","3","7","true"
"55883","5","0.5","true","false","1","1","false"
"55880","5","0.5","true","false","2","4","false"
"55885","5","0.5","true","false","1","1","false"
"55884","5","0.5","true","false","3","7","true"
"55888","5","0.5","true","false","1","1","false"
"55887","5","0.5","true","false","1","1","false"
"55886","5","0.5","true","false","4","10","true"
"55889","5","0.5","true","false","2","4","true"
"55890","5","0.5","true","false","2","5","false"
"55892","5","0.5","true","false","2","4","true"
"55893","5","0.5","true","false","2","2","false"
"55894","5","0.5","true","false","1","1","false"
"55895","5","0.5","true","false","2","4","true"
"55891","5","0.5","true","false","3","7","true"
"55896","5","0.5","true","false","3","7","true"
"55897","5","0.5","true","false","2","4","true"
"55898","5","0.5","true","false","2","4","true"
"55900","5","0.5","true","false","2","2","false"
"55901","5","0.5","true","false","2","4","false"
"55902","5","0.5","true","false","2","4","true"
"55899","5","0.5","true","false","2","4","false"
"55903","5","0.5","true","false","3","7","false"
"55904","5","0.5","true","false","3","7","true"
"55905","5","0.5","true","false","2","4","true"
"55907","5","0.5","true","false","2","4","true"
"55906","5","0.5","true","false","2","5","false"
"55908","5","0.5","true","false","2","4","false"
"55909","5","0.5","true","false","2","4","false"
"55910","5","0.5","true","false","1","1","false"
"55913","5","0.5","true","false","1","1","false"
"55912","5","0.5","true","false","2","4","true"
"55911","5","0.5","true","false","2","2","false"
"55916","5","0.5","true","false","1","1","false"
"55296","5","0.5","true","false","1","1","false"
"55915","5","0.5","true","false","2","4","false"
"55914","5","0.5","true","false","2","2","false"
"55918","5","0.5","true","false","2","4","true"
"55917","5","0.5","true","false","2","4","true"
"55920","5","0.5","true","false","1","1","false"
"55921","5","0.5","true","false","2","2","false"
"55923","5","0.5","true","false","1","1","false"
"55925","5","0.5","true","false","1","1","false"
"55924","5","0.5","true","false","2","4","true"
"55919","5","0.5","true","false","2","4","true"
"55926","5","0.5","true","false","2","4","true"
"55927","5","0.5","true","false","2","4","true"
"55922","5","0.5","true","false","2","4","false"
"55929","5","0.5","true","false","2","2","false"
"55930","5","0.5","true","false","1","1","false"
"55931","5","0.5","true","false","1","1","false"
"55935","5","0.5","true","false","1","1","false"
"55934","5","0.5","true","false","1","1","false"
"55933","5","0.5","true","false","1","1","false"
"55937","5","0.5","true","false","2","4","true"
"55936","5","0.5","true","false","2","2","false"
"55940","5","0.5","true","false","1","1","false"
"55939","5","0.5","true","false","2","4","false"
"55941","5","0.5","true","false","1","1","false"
"55942","5","0.5","true","false","2","4","false"
"55943","5","0.5","true","false","1","1","false"
"55944","5","0.5","true","false","1","1","false"
"55938","5","0.5","true","false","6","16","true"
"55945","5","0.5","true","false","1","1","false"
"55946","5","0.5","true","false","2","4","false"
"55948","5","0.5","true","false","3","2","false"
"55949","5","0.5","true","false","1","1","false"
"55947","5","0.5","true","false","2","4","true"
"55951","5","0.5","true","false","1","1","false"
"55950","5","0.5","true","false","2","5","false"
"55953","5","0.5","true","false","2","4","true"
"55954","5","0.5","true","false","2","4","false"
"55952","5","0.5","true","false","2","4","true"
"55956","5","0.5","true","false","1","1","false"
"55955","5","0.5","true","false","2","4","true"
"55957","5","0.5","true","false","2","4","true"
"55959","5","0.5","true","false","2","4","false"
"55958","5","0.5","true","false","4","5","false"
"55928","5","0.5","true","false","1","1","false"
"55961","5","0.5","true","false","2","4","false"
"55962","5","0.5","true","false","2","2","false"
"55960","5","0.5","true","false","2","4","true"
"55932","5","0.5","true","false","3","7","true"
"55964","5","0.5","true","false","2","4","true"
"55965","5","0.5","true","false","2","4","true"
"55966","5","0.5","true","false","2","4","true"
"55968","5","0.5","true","false","2","4","true"
"55969","5","0.5","true","false","2","4","true"
"55971","5","0.5","true","false","2","4","true"
"55972","5","0.5","true","false","2","4","true"
"55970","5","0.5","true","false","3","8","false"
"55973","5","0.5","true","false","2","4","true"
"55967","5","0.5","true","false","2","4","true"
"55974","5","0.5","true","false","2","4","true"
"55976","5","0.5","true","false","2","4","true"
"55977","5","0.5","true","false","3","7","true"
"55963","5","0.5","true","false","3","7","true"
"55979","5","0.5","true","false","2","4","true"
"55980","5","0.5","true","false","2","4","true"
"55978","5","0.5","true","false","2","2","false"
"55982","5","0.5","true","false","1","1","false"
"55984","5","0.5","true","false","1","1","false"
"55983","5","0.5","true","false","3","7","true"
"55985","5","0.5","true","false","2","4","true"
"55987","5","0.5","true","false","1","1","false"
"55981","5","0.5","true","false","1","1","false"
"55988","5","0.5","true","false","3","7","true"
"55986","5","0.5","true","false","3","7","false"
"55989","5","0.5","true","false","1","1","false"
"55993","5","0.5","true","false","1","1","false"
"55991","5","0.5","true","false","4","10","true"
"55992","5","0.5","true","false","1","1","false"
"55994","5","0.5","true","false","1","1","false"
"55990","5","0.5","true","false","1","1","false"
"55995","5","0.5","true","false","2","4","true"
"55997","5","0.5","true","false","2","4","true"
"55996","5","0.5","true","false","2","4","true"
"55999","5","0.5","true","false","2","4","true"
"56000","5","0.5","true","false","2","2","false"
"56001","5","0.5","true","false","2","4","true"
"56002","5","0.5","true","false","2","4","false"
"56003","5","0.5","true","false","1","1","false"
"55998","5","0.5","true","false","1","1","false"
"56005","5","0.5","true","false","2","4","false"
"56006","5","0.5","true","false","2","2","false"
"56004","5","0.5","true","false","3","7","false"
"56008","5","0.5","true","false","2","4","true"
"56009","5","0.5","true","false","1","1","false"
"56007","5","0.5","true","false","1","1","false"
"56010","5","0.5","true","false","2","4","false"
"56011","5","0.5","true","false","3","7","true"
"56012","5","0.5","true","false","4","10","true"
"56015","5","0.5","true","false","2","4","false"
"56014","5","0.5","true","false","2","4","false"
"56016","5","0.5","true","false","2","4","false"
"56017","5","0.5","true","false","1","1","false"
"56019","5","0.5","true","false","1","1","false"
"56018","5","0.5","true","false","3","7","false"
"56020","5","0.5","true","false","2","4","true"
"56021","5","0.5","true","false","2","4","true"
"56023","5","0.5","true","false","2","4","true"
"56024","5","0.5","true","false","2","4","true"
"56013","5","0.5","true","false","2","4","true"
"56022","5","0.5","true","false","2","4","true"
"56025","5","0.5","true","false","1","1","false"
"56026","5","0.5","true","false","1","1","false"
"56028","5","0.5","true","false","1","1","false"
"56029","5","0.5","true","false","2","4","false"
"56030","5","0.5","true","false","2","4","true"
"56031","5","0.5","true","false","2","4","true"
"56033","5","0.5","true","false","3","7","false"
"56032","5","0.5","true","false","4","10","true"
"56027","5","0.5","true","false","2","4","true"
"56034","5","0.5","true","false","2","4","true"
"56036","5","0.5","true","false","2","5","false"
"56035","5","0.5","true","false","2","4","true"
"56038","5","0.5","true","false","2","4","false"
"56040","5","0.5","true","false","2","4","true"
"56039","5","0.5","true","false","2","2","false"
"56037","5","0.5","true","false","2","4","true"
"56042","5","0.5","true","false","1","1","false"
"56043","5","0.5","true","false","2","4","true"
"56041","5","0.5","true","false","2","4","true"
"56045","5","0.5","true","false","1","1","false"
"56046","5","0.5","true","false","2","4","true"
"56047","5","0.5","true","false","2","4","true"
"56048","5","0.5","true","false","3","7","false"
"56044","5","0.5","true","false","2","4","true"
"56049","5","0.5","true","false","2","4","true"
"56050","5","0.5","true","false","2","4","false"
"56053","5","0.5","true","false","2","5","false"
"56051","5","0.5","true","false","2","2","false"
"56054","5","0.5","true","false","2","4","true"
"56055","5","0.5","true","false","2","4","false"
"56056","5","0.5","true","false","2","4","false"
"56052","5","0.5","true","false","1","1","false"
"56057","5","0.5","true","false","1","1","false"
"56058","5","0.5","true","false","2","4","true"
"56062","5","0.5","true","false","2","4","true"
"56061","5","0.5","true","false","3","7","false"
"56063","5","0.5","true","false","2","4","true"
"56059","5","0.5","true","false","2","4","true"
"56064","5","0.5","true","false","2","2","false"
"56065","5","0.5","true","false","1","1","false"
"56066","5","0.5","true","false","2","4","true"
"56067","5","0.5","true","false","1","1","false"
"56068","5","0.5","true","false","2","4","true"
"56060","5","0.5","true","false","2","4","true"
"56070","5","0.5","true","false","2","5","false"
"56069","5","0.5","true","false","3","5","false"
"56071","5","0.5","true","false","2","2","false"
"56072","5","0.5","true","false","3","7","true"
"56074","5","0.5","true","false","2","4","true"
"56075","5","0.5","true","false","2","4","false"
"56078","5","0.5","true","false","1","1","false"
"56076","5","0.5","true","false","1","1","false"
"56077","5","0.5","true","false","2","4","true"
"56073","5","0.5","true","false","2","4","true"
"56079","5","0.5","true","false","1","1","false"
"56080","5","0.5","true","false","2","2","false"
"56082","5","0.5","true","false","2","4","true"
"56084","5","0.5","true","false","1","1","false"
"56081","5","0.5","true","false","2","4","true"
"56085","5","0.5","true","false","2","4","true"
"56087","5","0.5","true","false","2","5","false"
"56086","5","0.5","true","false","4","10","true"
"56083","5","0.5","true","false","2","4","true"
"56089","5","0.5","true","false","2","4","true"
"56088","5","0.5","true","false","1","1","false"
"56090","5","0.5","true","false","2","4","true"
"56091","5","0.5","true","false","1","1","false"
"56093","5","0.5","true","false","2","4","true"
"56094","5","0.5","true","false","2","4","true"
"56095","5","0.5","true","false","2","4","true"
"56096","5","0.5","true","false","2","4","true"
"56100","5","0.5","true","false","1","1","false"
"56092","5","0.5","true","false","1","1","false"
"56099","5","0.5","true","false","2","4","true"
"56097","5","0.5","true","false","3","7","false"
"56098","5","0.5","true","false","3","7","true"
"56101","5","0.5","true","false","2","4","true"
"56104","5","0.5","true","false","1","1","false"
"56103","5","0.5","true","false","2","4","true"
"56105","5","0.5","true","false","2","4","true"
"56106","5","0.5","true","false","1","1","false"
"56107","5","0.5","true","false","2","4","false"
"56109","5","0.5","true","false","1","1","false"
"56102","5","0.5","true","false","2","4","false"
"56108","5","0.5","true","false","3","7","true"
"56110","5","0.5","true","false","2","4","false"
"56111","5","0.5","true","false","2","4","true"
"56114","5","0.5","true","false","1","1","false"
"56115","5","0.5","true","false","2","4","true"
"56113","5","0.5","true","false","2","2","false"
"56116","5","0.5","true","false","1","1","false"
"56112","5","0.5","true","false","2","4","true"
"56120","5","0.5","true","false","2","4","true"
"56118","5","0.5","true","false","3","7","false"
"56117","5","0.5","true","false","3","7","false"
"56119","5","0.5","true","false","2","4","true"
"56123","5","0.5","true","false","1","1","false"
"56122","5","0.5","true","false","2","2","false"
"56124","5","0.5","true","false","2","4","true"
"56125","5","0.5","true","false","2","5","false"
"56126","5","0.5","true","false","2","4","true"
"56128","5","0.5","true","false","2","4","true"
"56121","5","0.5","true","false","3","7","true"
"56127","5","0.5","true","false","4","10","true"
"56129","5","0.5","true","false","3","7","true"
"56130","5","0.5","true","false","2","2","false"
"56131","5","0.5","true","false","2","2","false"
"56133","5","0.5","true","false","2","4","true"
"56132","5","0.5","true","false","1","1","false"
"56134","5","0.5","true","false","2","2","false"
"56135","5","0.5","true","false","2","4","true"
"56136","5","0.5","true","false","2","2","false"
"56137","5","0.5","true","false","2","4","true"
"56141","5","0.5","true","false","2","4","true"
"56140","5","0.5","true","false","2","4","true"
"56142","5","0.5","true","false","2","4","true"
"56139","5","0.5","true","false","2","2","false"
"56138","5","0.5","true","false","2","4","true"
"56143","5","0.5","true","false","2","4","true"
"56144","5","0.5","true","false","2","4","false"
"56145","5","0.5","true","false","3","7","false"
"56146","5","0.5","true","false","2","2","false"
"56149","5","0.5","true","false","2","4","true"
"56148","5","0.5","true","false","4","10","true"
"56150","5","0.5","true","false","2","4","true"
"56151","5","0.5","true","false","2","5","false"
"56153","5","0.5","true","false","2","2","false"
"56147","5","0.5","true","false","3","7","true"
"56154","5","0.5","true","false","2","4","false"
"56155","5","0.5","true","false","2","2","false"
"56156","5","0.5","true","false","2","2","false"
"56152","5","0.5","true","false","7","19","true"
"56158","5","0.5","true","false","2","2","false"
"56160","5","0.5","true","false","2","4","true"
"56161","5","0.5","true","false","2","2","false"
"56157","5","0.5","true","false","2","4","false"
"56162","5","0.5","true","false","2","4","true"
"56159","5","0.5","true","false","2","4","true"
"56163","5","0.5","true","false","1","1","false"
"56164","5","0.5","true","false","2","4","true"
"56166","5","0.5","true","false","2","4","false"
"56167","5","0.5","true","false","2","4","false"
"56168","5","0.5","true","false","2","5","false"
"56169","5","0.5","true","false","3","7","false"
"56170","5","0.5","true","false","1","1","false"
"56171","5","0.5","true","false","2","4","true"
"56165","5","0.5","true","false","2","4","false"
"56172","5","0.5","true","false","2","4","false"
"56174","5","0.5","true","false","1","1","false"
"56173","5","0.5","true","false","3","7","true"
"56175","5","0.5","true","false","2","2","false"
"56177","5","0.5","true","false","2","4","true"
"56178","5","0.5","true","false","2","4","true"
"56179","5","0.5","true","false","3","7","false"
"56176","5","0.5","true","false","1","1","false"
"56180","5","0.5","true","false","2","4","true"
"56182","5","0.5","true","false","1","1","false"
"56181","5","0.5","true","false","3","7","true"
"56183","5","0.5","true","false","3","7","false"
"56185","5","0.5","true","false","2","4","true"
"56186","5","0.5","true","false","2","4","true"
"56188","5","0.5","true","false","1","1","false"
"56187","5","0.5","true","false","3","7","false"
"56184","5","0.5","true","false","2","4","true"
"56190","5","0.5","true","false","2","4","false"
"56191","5","0.5","true","false","1","1","false"
"56189","5","0.5","true","false","2","2","false"
"56192","5","0.5","true","false","2","4","true"
"56194","5","0.5","true","false","1","1","false"
"56196","5","0.5","true","false","1","1","false"
"56195","5","0.5","true","false","2","2","false"
"56197","5","0.5","true","false","1","1","false"
"56200","5","0.5","true","false","1","1","false"
"56201","5","0.5","true","false","1","1","false"
"56198","5","0.5","true","false","2","2","false"
"56199","5","0.5","true","false","1","1","false"
"56193","5","0.5","true","false","2","4","true"
"56202","5","0.5","true","false","2","2","false"
"56203","5","0.5","true","false","2","4","true"
"56206","5","0.5","true","false","2","2","false"
"56204","5","0.5","true","false","3","7","false"
"56207","5","0.5","true","false","1","1","false"
"56208","5","0.5","true","false","2","5","false"
"56209","5","0.5","true","false","1","1","false"
"56211","5","0.5","true","false","1","1","false"
"56210","5","0.5","true","false","2","4","true"
"56214","5","0.5","true","false","1","1","false"
"56212","5","0.5","true","false","2","2","false"
"56213","5","0.5","true","false","2","2","false"
"56205","5","0.5","true","false","1","1","false"
"56215","5","0.5","true","false","2","4","true"
"56217","5","0.5","true","false","2","5","false"
"56216","5","0.5","true","false","2","4","true"
"56218","5","0.5","true","false","3","7","true"
"56222","5","0.5","true","false","1","1","false"
"56221","5","0.5","true","false","2","2","false"
"56220","5","0.5","true","false","2","5","false"
"56223","5","0.5","true","false","2","2","false"
"56219","5","0.5","true","false","2","4","false"
"56224","5","0.5","true","false","3","7","false"
"56225","5","0.5","true","false","2","4","true"
"56226","5","0.5","true","false","2","4","false"
"56230","5","0.5","true","false","1","1","false"
"56227","5","0.5","true","false","3","7","true"
"56229","5","0.5","true","false","5","13","true"
"56232","5","0.5","true","false","2","2","false"
"56231","5","0.5","true","false","2","4","false"
"56228","5","0.5","true","false","2","4","true"
"56233","5","0.5","true","false","2","2","false"
"56234","5","0.5","true","false","1","1","false"
"56235","5","0.5","true","false","2","4","true"
"56238","5","0.5","true","false","1","1","false"
"56239","5","0.5","true","false","1","1","false"
"56236","5","0.5","true","false","2","4","true"
"56241","5","0.5","true","false","1","1","false"
"56240","5","0.5","true","false","2","4","true"
"56242","5","0.5","true","false","2","4","false"
"56237","5","0.5","true","false","2","4","true"
"56243","5","0.5","true","false","2","4","true"
"56244","5","0.5","true","false","2","2","false"
"56246","5","0.5","true","false","2","4","true"
"56245","5","0.5","true","false","5","13","false"
"56248","5","0.5","true","false","1","1","false"
"56249","5","0.5","true","false","2","4","true"
"56250","5","0.5","true","false","2","4","true"
"56251","5","0.5","true","false","2","4","true"
"56253","5","0.5","true","false","2","4","false"
"56247","5","0.5","true","false","2","2","false"
"56252","5","0.5","true","false","2","2","false"
"56255","5","0.5","true","false","2","2","false"
"56254","5","0.5","true","false","4","10","false"
"56256","5","0.5","true","false","1","1","false"
